image,label
data/testdata/test1/imgs/27/im27-23.png,data/testdata/test1/masks/27/im27-23.png
data/testdata/test1/imgs/27/im27-230.png,data/testdata/test1/masks/27/im27-230.png
data/testdata/test1/imgs/27/im27-231.png,data/testdata/test1/masks/27/im27-231.png
data/testdata/test1/imgs/27/im27-232.png,data/testdata/test1/masks/27/im27-232.png
data/testdata/test1/imgs/27/im27-233.png,data/testdata/test1/masks/27/im27-233.png
data/testdata/test1/imgs/27/im27-234.png,data/testdata/test1/masks/27/im27-234.png
data/testdata/test1/imgs/27/im27-235.png,data/testdata/test1/masks/27/im27-235.png
data/testdata/test1/imgs/27/im27-236.png,data/testdata/test1/masks/27/im27-236.png
data/testdata/test1/imgs/27/im27-237.png,data/testdata/test1/masks/27/im27-237.png
data/testdata/test1/imgs/27/im27-238.png,data/testdata/test1/masks/27/im27-238.png
data/testdata/test1/imgs/27/im27-239.png,data/testdata/test1/masks/27/im27-239.png
data/testdata/test1/imgs/27/im27-24.png,data/testdata/test1/masks/27/im27-24.png
data/testdata/test1/imgs/27/im27-240.png,data/testdata/test1/masks/27/im27-240.png
data/testdata/test1/imgs/27/im27-241.png,data/testdata/test1/masks/27/im27-241.png
data/testdata/test1/imgs/27/im27-242.png,data/testdata/test1/masks/27/im27-242.png
data/testdata/test1/imgs/27/im27-243.png,data/testdata/test1/masks/27/im27-243.png
data/testdata/test1/imgs/27/im27-244.png,data/testdata/test1/masks/27/im27-244.png
data/testdata/test1/imgs/27/im27-245.png,data/testdata/test1/masks/27/im27-245.png
data/testdata/test1/imgs/27/im27-246.png,data/testdata/test1/masks/27/im27-246.png
data/testdata/test1/imgs/27/im27-247.png,data/testdata/test1/masks/27/im27-247.png
data/testdata/test1/imgs/27/im27-248.png,data/testdata/test1/masks/27/im27-248.png
data/testdata/test1/imgs/27/im27-249.png,data/testdata/test1/masks/27/im27-249.png
data/testdata/test1/imgs/27/im27-25.png,data/testdata/test1/masks/27/im27-25.png
data/testdata/test1/imgs/27/im27-250.png,data/testdata/test1/masks/27/im27-250.png
data/testdata/test1/imgs/27/im27-251.png,data/testdata/test1/masks/27/im27-251.png
data/testdata/test1/imgs/27/im27-252.png,data/testdata/test1/masks/27/im27-252.png
data/testdata/test1/imgs/27/im27-253.png,data/testdata/test1/masks/27/im27-253.png
data/testdata/test1/imgs/27/im27-254.png,data/testdata/test1/masks/27/im27-254.png
data/testdata/test1/imgs/27/im27-26.png,data/testdata/test1/masks/27/im27-26.png
data/testdata/test1/imgs/27/im27-27.png,data/testdata/test1/masks/27/im27-27.png
data/testdata/test1/imgs/27/im27-28.png,data/testdata/test1/masks/27/im27-28.png
data/testdata/test1/imgs/27/im27-29.png,data/testdata/test1/masks/27/im27-29.png
data/testdata/test1/imgs/27/im27-3.png,data/testdata/test1/masks/27/im27-3.png
data/testdata/test1/imgs/27/im27-30.png,data/testdata/test1/masks/27/im27-30.png
data/testdata/test1/imgs/27/im27-31.png,data/testdata/test1/masks/27/im27-31.png
data/testdata/test1/imgs/27/im27-32.png,data/testdata/test1/masks/27/im27-32.png
data/testdata/test1/imgs/27/im27-33.png,data/testdata/test1/masks/27/im27-33.png
data/testdata/test1/imgs/27/im27-34.png,data/testdata/test1/masks/27/im27-34.png
data/testdata/test1/imgs/27/im27-35.png,data/testdata/test1/masks/27/im27-35.png
data/testdata/test1/imgs/27/im27-36.png,data/testdata/test1/masks/27/im27-36.png
data/testdata/test1/imgs/27/im27-37.png,data/testdata/test1/masks/27/im27-37.png
data/testdata/test1/imgs/27/im27-38.png,data/testdata/test1/masks/27/im27-38.png
data/testdata/test1/imgs/27/im27-39.png,data/testdata/test1/masks/27/im27-39.png
data/testdata/test1/imgs/27/im27-4.png,data/testdata/test1/masks/27/im27-4.png
data/testdata/test1/imgs/27/im27-40.png,data/testdata/test1/masks/27/im27-40.png
data/testdata/test1/imgs/27/im27-41.png,data/testdata/test1/masks/27/im27-41.png
data/testdata/test1/imgs/27/im27-42.png,data/testdata/test1/masks/27/im27-42.png
data/testdata/test1/imgs/27/im27-43.png,data/testdata/test1/masks/27/im27-43.png
data/testdata/test1/imgs/27/im27-44.png,data/testdata/test1/masks/27/im27-44.png
data/testdata/test1/imgs/27/im27-45.png,data/testdata/test1/masks/27/im27-45.png
data/testdata/test1/imgs/27/im27-46.png,data/testdata/test1/masks/27/im27-46.png
data/testdata/test1/imgs/27/im27-47.png,data/testdata/test1/masks/27/im27-47.png
data/testdata/test1/imgs/27/im27-48.png,data/testdata/test1/masks/27/im27-48.png
data/testdata/test1/imgs/27/im27-49.png,data/testdata/test1/masks/27/im27-49.png
data/testdata/test1/imgs/27/im27-5.png,data/testdata/test1/masks/27/im27-5.png
data/testdata/test1/imgs/27/im27-50.png,data/testdata/test1/masks/27/im27-50.png
data/testdata/test1/imgs/27/im27-51.png,data/testdata/test1/masks/27/im27-51.png
data/testdata/test1/imgs/27/im27-52.png,data/testdata/test1/masks/27/im27-52.png
data/testdata/test1/imgs/27/im27-53.png,data/testdata/test1/masks/27/im27-53.png
data/testdata/test1/imgs/27/im27-54.png,data/testdata/test1/masks/27/im27-54.png
data/testdata/test1/imgs/27/im27-55.png,data/testdata/test1/masks/27/im27-55.png
data/testdata/test1/imgs/27/im27-56.png,data/testdata/test1/masks/27/im27-56.png
data/testdata/test1/imgs/27/im27-57.png,data/testdata/test1/masks/27/im27-57.png
data/testdata/test1/imgs/27/im27-58.png,data/testdata/test1/masks/27/im27-58.png
data/testdata/test1/imgs/27/im27-59.png,data/testdata/test1/masks/27/im27-59.png
data/testdata/test1/imgs/27/im27-6.png,data/testdata/test1/masks/27/im27-6.png
data/testdata/test1/imgs/27/im27-60.png,data/testdata/test1/masks/27/im27-60.png
data/testdata/test1/imgs/27/im27-61.png,data/testdata/test1/masks/27/im27-61.png
data/testdata/test1/imgs/27/im27-62.png,data/testdata/test1/masks/27/im27-62.png
data/testdata/test1/imgs/27/im27-63.png,data/testdata/test1/masks/27/im27-63.png
data/testdata/test1/imgs/27/im27-64.png,data/testdata/test1/masks/27/im27-64.png
data/testdata/test1/imgs/27/im27-65.png,data/testdata/test1/masks/27/im27-65.png
data/testdata/test1/imgs/27/im27-66.png,data/testdata/test1/masks/27/im27-66.png
data/testdata/test1/imgs/27/im27-67.png,data/testdata/test1/masks/27/im27-67.png
data/testdata/test1/imgs/27/im27-68.png,data/testdata/test1/masks/27/im27-68.png
data/testdata/test1/imgs/27/im27-69.png,data/testdata/test1/masks/27/im27-69.png
data/testdata/test1/imgs/27/im27-7.png,data/testdata/test1/masks/27/im27-7.png
data/testdata/test1/imgs/27/im27-70.png,data/testdata/test1/masks/27/im27-70.png
data/testdata/test1/imgs/27/im27-71.png,data/testdata/test1/masks/27/im27-71.png
data/testdata/test1/imgs/27/im27-72.png,data/testdata/test1/masks/27/im27-72.png
data/testdata/test1/imgs/27/im27-73.png,data/testdata/test1/masks/27/im27-73.png
data/testdata/test1/imgs/27/im27-74.png,data/testdata/test1/masks/27/im27-74.png
data/testdata/test1/imgs/27/im27-75.png,data/testdata/test1/masks/27/im27-75.png
data/testdata/test1/imgs/27/im27-76.png,data/testdata/test1/masks/27/im27-76.png
data/testdata/test1/imgs/27/im27-77.png,data/testdata/test1/masks/27/im27-77.png
data/testdata/test1/imgs/27/im27-78.png,data/testdata/test1/masks/27/im27-78.png
data/testdata/test1/imgs/27/im27-79.png,data/testdata/test1/masks/27/im27-79.png
data/testdata/test1/imgs/27/im27-8.png,data/testdata/test1/masks/27/im27-8.png
data/testdata/test1/imgs/27/im27-80.png,data/testdata/test1/masks/27/im27-80.png
data/testdata/test1/imgs/27/im27-81.png,data/testdata/test1/masks/27/im27-81.png
data/testdata/test1/imgs/27/im27-82.png,data/testdata/test1/masks/27/im27-82.png
data/testdata/test1/imgs/27/im27-83.png,data/testdata/test1/masks/27/im27-83.png
data/testdata/test1/imgs/27/im27-84.png,data/testdata/test1/masks/27/im27-84.png
data/testdata/test1/imgs/27/im27-85.png,data/testdata/test1/masks/27/im27-85.png
data/testdata/test1/imgs/27/im27-86.png,data/testdata/test1/masks/27/im27-86.png
data/testdata/test1/imgs/27/im27-87.png,data/testdata/test1/masks/27/im27-87.png
data/testdata/test1/imgs/27/im27-88.png,data/testdata/test1/masks/27/im27-88.png
data/testdata/test1/imgs/27/im27-89.png,data/testdata/test1/masks/27/im27-89.png
data/testdata/test1/imgs/27/im27-9.png,data/testdata/test1/masks/27/im27-9.png
data/testdata/test1/imgs/27/im27-90.png,data/testdata/test1/masks/27/im27-90.png
data/testdata/test1/imgs/27/im27-91.png,data/testdata/test1/masks/27/im27-91.png
data/testdata/test1/imgs/27/im27-92.png,data/testdata/test1/masks/27/im27-92.png
data/testdata/test1/imgs/27/im27-93.png,data/testdata/test1/masks/27/im27-93.png
data/testdata/test1/imgs/27/im27-94.png,data/testdata/test1/masks/27/im27-94.png
data/testdata/test1/imgs/27/im27-95.png,data/testdata/test1/masks/27/im27-95.png
data/testdata/test1/imgs/27/im27-96.png,data/testdata/test1/masks/27/im27-96.png
data/testdata/test1/imgs/27/im27-97.png,data/testdata/test1/masks/27/im27-97.png
data/testdata/test1/imgs/27/im27-98.png,data/testdata/test1/masks/27/im27-98.png
data/testdata/test1/imgs/27/im27-99.png,data/testdata/test1/masks/27/im27-99.png
data/testdata/test1/imgs/28/im28-0.png,data/testdata/test1/masks/28/im28-0.png
data/testdata/test1/imgs/28/im28-1.png,data/testdata/test1/masks/28/im28-1.png
data/testdata/test1/imgs/28/im28-10.png,data/testdata/test1/masks/28/im28-10.png
data/testdata/test1/imgs/28/im28-100.png,data/testdata/test1/masks/28/im28-100.png
data/testdata/test1/imgs/28/im28-101.png,data/testdata/test1/masks/28/im28-101.png
data/testdata/test1/imgs/28/im28-102.png,data/testdata/test1/masks/28/im28-102.png
data/testdata/test1/imgs/28/im28-103.png,data/testdata/test1/masks/28/im28-103.png
data/testdata/test1/imgs/28/im28-104.png,data/testdata/test1/masks/28/im28-104.png
data/testdata/test1/imgs/28/im28-105.png,data/testdata/test1/masks/28/im28-105.png
data/testdata/test1/imgs/28/im28-106.png,data/testdata/test1/masks/28/im28-106.png
data/testdata/test1/imgs/28/im28-107.png,data/testdata/test1/masks/28/im28-107.png
data/testdata/test1/imgs/28/im28-108.png,data/testdata/test1/masks/28/im28-108.png
data/testdata/test1/imgs/28/im28-109.png,data/testdata/test1/masks/28/im28-109.png
data/testdata/test1/imgs/28/im28-11.png,data/testdata/test1/masks/28/im28-11.png
data/testdata/test1/imgs/28/im28-110.png,data/testdata/test1/masks/28/im28-110.png
data/testdata/test1/imgs/28/im28-111.png,data/testdata/test1/masks/28/im28-111.png
data/testdata/test1/imgs/28/im28-112.png,data/testdata/test1/masks/28/im28-112.png
data/testdata/test1/imgs/28/im28-113.png,data/testdata/test1/masks/28/im28-113.png
data/testdata/test1/imgs/28/im28-114.png,data/testdata/test1/masks/28/im28-114.png
data/testdata/test1/imgs/28/im28-115.png,data/testdata/test1/masks/28/im28-115.png
data/testdata/test1/imgs/28/im28-116.png,data/testdata/test1/masks/28/im28-116.png
data/testdata/test1/imgs/28/im28-117.png,data/testdata/test1/masks/28/im28-117.png
data/testdata/test1/imgs/28/im28-118.png,data/testdata/test1/masks/28/im28-118.png
data/testdata/test1/imgs/28/im28-119.png,data/testdata/test1/masks/28/im28-119.png
data/testdata/test1/imgs/28/im28-12.png,data/testdata/test1/masks/28/im28-12.png
data/testdata/test1/imgs/28/im28-120.png,data/testdata/test1/masks/28/im28-120.png
data/testdata/test1/imgs/28/im28-121.png,data/testdata/test1/masks/28/im28-121.png
data/testdata/test1/imgs/28/im28-122.png,data/testdata/test1/masks/28/im28-122.png
data/testdata/test1/imgs/28/im28-123.png,data/testdata/test1/masks/28/im28-123.png
data/testdata/test1/imgs/28/im28-124.png,data/testdata/test1/masks/28/im28-124.png
data/testdata/test1/imgs/28/im28-125.png,data/testdata/test1/masks/28/im28-125.png
data/testdata/test1/imgs/28/im28-126.png,data/testdata/test1/masks/28/im28-126.png
data/testdata/test1/imgs/28/im28-127.png,data/testdata/test1/masks/28/im28-127.png
data/testdata/test1/imgs/28/im28-128.png,data/testdata/test1/masks/28/im28-128.png
data/testdata/test1/imgs/28/im28-129.png,data/testdata/test1/masks/28/im28-129.png
data/testdata/test1/imgs/28/im28-13.png,data/testdata/test1/masks/28/im28-13.png
data/testdata/test1/imgs/28/im28-130.png,data/testdata/test1/masks/28/im28-130.png
data/testdata/test1/imgs/28/im28-131.png,data/testdata/test1/masks/28/im28-131.png
data/testdata/test1/imgs/28/im28-132.png,data/testdata/test1/masks/28/im28-132.png
data/testdata/test1/imgs/28/im28-133.png,data/testdata/test1/masks/28/im28-133.png
data/testdata/test1/imgs/28/im28-134.png,data/testdata/test1/masks/28/im28-134.png
data/testdata/test1/imgs/28/im28-135.png,data/testdata/test1/masks/28/im28-135.png
data/testdata/test1/imgs/28/im28-136.png,data/testdata/test1/masks/28/im28-136.png
data/testdata/test1/imgs/28/im28-137.png,data/testdata/test1/masks/28/im28-137.png
data/testdata/test1/imgs/28/im28-138.png,data/testdata/test1/masks/28/im28-138.png
data/testdata/test1/imgs/28/im28-139.png,data/testdata/test1/masks/28/im28-139.png
data/testdata/test1/imgs/28/im28-14.png,data/testdata/test1/masks/28/im28-14.png
data/testdata/test1/imgs/28/im28-140.png,data/testdata/test1/masks/28/im28-140.png
data/testdata/test1/imgs/28/im28-141.png,data/testdata/test1/masks/28/im28-141.png
data/testdata/test1/imgs/28/im28-142.png,data/testdata/test1/masks/28/im28-142.png
data/testdata/test1/imgs/28/im28-143.png,data/testdata/test1/masks/28/im28-143.png
data/testdata/test1/imgs/28/im28-144.png,data/testdata/test1/masks/28/im28-144.png
data/testdata/test1/imgs/28/im28-145.png,data/testdata/test1/masks/28/im28-145.png
data/testdata/test1/imgs/28/im28-146.png,data/testdata/test1/masks/28/im28-146.png
data/testdata/test1/imgs/28/im28-147.png,data/testdata/test1/masks/28/im28-147.png
data/testdata/test1/imgs/28/im28-148.png,data/testdata/test1/masks/28/im28-148.png
data/testdata/test1/imgs/28/im28-149.png,data/testdata/test1/masks/28/im28-149.png
data/testdata/test1/imgs/28/im28-15.png,data/testdata/test1/masks/28/im28-15.png
data/testdata/test1/imgs/28/im28-150.png,data/testdata/test1/masks/28/im28-150.png
data/testdata/test1/imgs/28/im28-151.png,data/testdata/test1/masks/28/im28-151.png
data/testdata/test1/imgs/28/im28-152.png,data/testdata/test1/masks/28/im28-152.png
data/testdata/test1/imgs/28/im28-153.png,data/testdata/test1/masks/28/im28-153.png
data/testdata/test1/imgs/28/im28-154.png,data/testdata/test1/masks/28/im28-154.png
data/testdata/test1/imgs/28/im28-155.png,data/testdata/test1/masks/28/im28-155.png
data/testdata/test1/imgs/28/im28-156.png,data/testdata/test1/masks/28/im28-156.png
data/testdata/test1/imgs/28/im28-157.png,data/testdata/test1/masks/28/im28-157.png
data/testdata/test1/imgs/28/im28-158.png,data/testdata/test1/masks/28/im28-158.png
data/testdata/test1/imgs/28/im28-159.png,data/testdata/test1/masks/28/im28-159.png
data/testdata/test1/imgs/28/im28-16.png,data/testdata/test1/masks/28/im28-16.png
data/testdata/test1/imgs/28/im28-160.png,data/testdata/test1/masks/28/im28-160.png
data/testdata/test1/imgs/28/im28-161.png,data/testdata/test1/masks/28/im28-161.png
data/testdata/test1/imgs/28/im28-162.png,data/testdata/test1/masks/28/im28-162.png
data/testdata/test1/imgs/28/im28-163.png,data/testdata/test1/masks/28/im28-163.png
data/testdata/test1/imgs/28/im28-164.png,data/testdata/test1/masks/28/im28-164.png
data/testdata/test1/imgs/28/im28-165.png,data/testdata/test1/masks/28/im28-165.png
data/testdata/test1/imgs/28/im28-166.png,data/testdata/test1/masks/28/im28-166.png
data/testdata/test1/imgs/28/im28-167.png,data/testdata/test1/masks/28/im28-167.png
data/testdata/test1/imgs/28/im28-168.png,data/testdata/test1/masks/28/im28-168.png
data/testdata/test1/imgs/28/im28-169.png,data/testdata/test1/masks/28/im28-169.png
data/testdata/test1/imgs/28/im28-17.png,data/testdata/test1/masks/28/im28-17.png
data/testdata/test1/imgs/28/im28-170.png,data/testdata/test1/masks/28/im28-170.png
data/testdata/test1/imgs/28/im28-171.png,data/testdata/test1/masks/28/im28-171.png
data/testdata/test1/imgs/28/im28-172.png,data/testdata/test1/masks/28/im28-172.png
data/testdata/test1/imgs/28/im28-173.png,data/testdata/test1/masks/28/im28-173.png
data/testdata/test1/imgs/28/im28-174.png,data/testdata/test1/masks/28/im28-174.png
data/testdata/test1/imgs/28/im28-175.png,data/testdata/test1/masks/28/im28-175.png
data/testdata/test1/imgs/28/im28-176.png,data/testdata/test1/masks/28/im28-176.png
data/testdata/test1/imgs/28/im28-177.png,data/testdata/test1/masks/28/im28-177.png
data/testdata/test1/imgs/28/im28-178.png,data/testdata/test1/masks/28/im28-178.png
data/testdata/test1/imgs/28/im28-179.png,data/testdata/test1/masks/28/im28-179.png
data/testdata/test1/imgs/28/im28-18.png,data/testdata/test1/masks/28/im28-18.png
data/testdata/test1/imgs/28/im28-180.png,data/testdata/test1/masks/28/im28-180.png
data/testdata/test1/imgs/28/im28-181.png,data/testdata/test1/masks/28/im28-181.png
data/testdata/test1/imgs/28/im28-182.png,data/testdata/test1/masks/28/im28-182.png
data/testdata/test1/imgs/28/im28-183.png,data/testdata/test1/masks/28/im28-183.png
data/testdata/test1/imgs/28/im28-184.png,data/testdata/test1/masks/28/im28-184.png
data/testdata/test1/imgs/28/im28-185.png,data/testdata/test1/masks/28/im28-185.png
data/testdata/test1/imgs/28/im28-186.png,data/testdata/test1/masks/28/im28-186.png
data/testdata/test1/imgs/28/im28-187.png,data/testdata/test1/masks/28/im28-187.png
data/testdata/test1/imgs/28/im28-188.png,data/testdata/test1/masks/28/im28-188.png
data/testdata/test1/imgs/28/im28-189.png,data/testdata/test1/masks/28/im28-189.png
data/testdata/test1/imgs/28/im28-19.png,data/testdata/test1/masks/28/im28-19.png
data/testdata/test1/imgs/28/im28-190.png,data/testdata/test1/masks/28/im28-190.png
data/testdata/test1/imgs/28/im28-191.png,data/testdata/test1/masks/28/im28-191.png
data/testdata/test1/imgs/28/im28-192.png,data/testdata/test1/masks/28/im28-192.png
data/testdata/test1/imgs/28/im28-193.png,data/testdata/test1/masks/28/im28-193.png
data/testdata/test1/imgs/28/im28-194.png,data/testdata/test1/masks/28/im28-194.png
data/testdata/test1/imgs/28/im28-195.png,data/testdata/test1/masks/28/im28-195.png
data/testdata/test1/imgs/28/im28-196.png,data/testdata/test1/masks/28/im28-196.png
data/testdata/test1/imgs/28/im28-197.png,data/testdata/test1/masks/28/im28-197.png
data/testdata/test1/imgs/28/im28-198.png,data/testdata/test1/masks/28/im28-198.png
data/testdata/test1/imgs/28/im28-199.png,data/testdata/test1/masks/28/im28-199.png
data/testdata/test1/imgs/28/im28-2.png,data/testdata/test1/masks/28/im28-2.png
data/testdata/test1/imgs/28/im28-20.png,data/testdata/test1/masks/28/im28-20.png
data/testdata/test1/imgs/28/im28-200.png,data/testdata/test1/masks/28/im28-200.png
data/testdata/test1/imgs/28/im28-201.png,data/testdata/test1/masks/28/im28-201.png
data/testdata/test1/imgs/28/im28-202.png,data/testdata/test1/masks/28/im28-202.png
data/testdata/test1/imgs/28/im28-203.png,data/testdata/test1/masks/28/im28-203.png
data/testdata/test1/imgs/28/im28-204.png,data/testdata/test1/masks/28/im28-204.png
data/testdata/test1/imgs/28/im28-205.png,data/testdata/test1/masks/28/im28-205.png
data/testdata/test1/imgs/28/im28-206.png,data/testdata/test1/masks/28/im28-206.png
data/testdata/test1/imgs/28/im28-207.png,data/testdata/test1/masks/28/im28-207.png
data/testdata/test1/imgs/28/im28-208.png,data/testdata/test1/masks/28/im28-208.png
data/testdata/test1/imgs/28/im28-209.png,data/testdata/test1/masks/28/im28-209.png
data/testdata/test1/imgs/28/im28-21.png,data/testdata/test1/masks/28/im28-21.png
data/testdata/test1/imgs/28/im28-210.png,data/testdata/test1/masks/28/im28-210.png
data/testdata/test1/imgs/28/im28-211.png,data/testdata/test1/masks/28/im28-211.png
data/testdata/test1/imgs/28/im28-212.png,data/testdata/test1/masks/28/im28-212.png
data/testdata/test1/imgs/28/im28-213.png,data/testdata/test1/masks/28/im28-213.png
data/testdata/test1/imgs/28/im28-214.png,data/testdata/test1/masks/28/im28-214.png
data/testdata/test1/imgs/28/im28-215.png,data/testdata/test1/masks/28/im28-215.png
data/testdata/test1/imgs/28/im28-216.png,data/testdata/test1/masks/28/im28-216.png
data/testdata/test1/imgs/28/im28-217.png,data/testdata/test1/masks/28/im28-217.png
data/testdata/test1/imgs/28/im28-218.png,data/testdata/test1/masks/28/im28-218.png
data/testdata/test1/imgs/28/im28-219.png,data/testdata/test1/masks/28/im28-219.png
data/testdata/test1/imgs/28/im28-22.png,data/testdata/test1/masks/28/im28-22.png
data/testdata/test1/imgs/28/im28-220.png,data/testdata/test1/masks/28/im28-220.png
data/testdata/test1/imgs/28/im28-221.png,data/testdata/test1/masks/28/im28-221.png
data/testdata/test1/imgs/28/im28-222.png,data/testdata/test1/masks/28/im28-222.png
data/testdata/test1/imgs/28/im28-223.png,data/testdata/test1/masks/28/im28-223.png
data/testdata/test1/imgs/28/im28-224.png,data/testdata/test1/masks/28/im28-224.png
data/testdata/test1/imgs/28/im28-225.png,data/testdata/test1/masks/28/im28-225.png
data/testdata/test1/imgs/28/im28-226.png,data/testdata/test1/masks/28/im28-226.png
data/testdata/test1/imgs/28/im28-227.png,data/testdata/test1/masks/28/im28-227.png
data/testdata/test1/imgs/28/im28-228.png,data/testdata/test1/masks/28/im28-228.png
data/testdata/test1/imgs/28/im28-229.png,data/testdata/test1/masks/28/im28-229.png
data/testdata/test1/imgs/28/im28-23.png,data/testdata/test1/masks/28/im28-23.png
data/testdata/test1/imgs/28/im28-230.png,data/testdata/test1/masks/28/im28-230.png
data/testdata/test1/imgs/28/im28-231.png,data/testdata/test1/masks/28/im28-231.png
data/testdata/test1/imgs/28/im28-232.png,data/testdata/test1/masks/28/im28-232.png
data/testdata/test1/imgs/28/im28-233.png,data/testdata/test1/masks/28/im28-233.png
data/testdata/test1/imgs/28/im28-234.png,data/testdata/test1/masks/28/im28-234.png
data/testdata/test1/imgs/28/im28-235.png,data/testdata/test1/masks/28/im28-235.png
data/testdata/test1/imgs/28/im28-236.png,data/testdata/test1/masks/28/im28-236.png
data/testdata/test1/imgs/28/im28-237.png,data/testdata/test1/masks/28/im28-237.png
data/testdata/test1/imgs/28/im28-238.png,data/testdata/test1/masks/28/im28-238.png
data/testdata/test1/imgs/28/im28-239.png,data/testdata/test1/masks/28/im28-239.png
data/testdata/test1/imgs/28/im28-24.png,data/testdata/test1/masks/28/im28-24.png
data/testdata/test1/imgs/28/im28-240.png,data/testdata/test1/masks/28/im28-240.png
data/testdata/test1/imgs/28/im28-241.png,data/testdata/test1/masks/28/im28-241.png
data/testdata/test1/imgs/28/im28-242.png,data/testdata/test1/masks/28/im28-242.png
data/testdata/test1/imgs/28/im28-243.png,data/testdata/test1/masks/28/im28-243.png
data/testdata/test1/imgs/28/im28-244.png,data/testdata/test1/masks/28/im28-244.png
data/testdata/test1/imgs/28/im28-245.png,data/testdata/test1/masks/28/im28-245.png
data/testdata/test1/imgs/28/im28-246.png,data/testdata/test1/masks/28/im28-246.png
data/testdata/test1/imgs/28/im28-247.png,data/testdata/test1/masks/28/im28-247.png
data/testdata/test1/imgs/28/im28-248.png,data/testdata/test1/masks/28/im28-248.png
data/testdata/test1/imgs/28/im28-249.png,data/testdata/test1/masks/28/im28-249.png
data/testdata/test1/imgs/28/im28-25.png,data/testdata/test1/masks/28/im28-25.png
data/testdata/test1/imgs/28/im28-250.png,data/testdata/test1/masks/28/im28-250.png
data/testdata/test1/imgs/28/im28-251.png,data/testdata/test1/masks/28/im28-251.png
data/testdata/test1/imgs/28/im28-252.png,data/testdata/test1/masks/28/im28-252.png
data/testdata/test1/imgs/28/im28-253.png,data/testdata/test1/masks/28/im28-253.png
data/testdata/test1/imgs/28/im28-254.png,data/testdata/test1/masks/28/im28-254.png
data/testdata/test1/imgs/28/im28-26.png,data/testdata/test1/masks/28/im28-26.png
data/testdata/test1/imgs/28/im28-27.png,data/testdata/test1/masks/28/im28-27.png
data/testdata/test1/imgs/28/im28-28.png,data/testdata/test1/masks/28/im28-28.png
data/testdata/test1/imgs/28/im28-29.png,data/testdata/test1/masks/28/im28-29.png
data/testdata/test1/imgs/28/im28-3.png,data/testdata/test1/masks/28/im28-3.png
data/testdata/test1/imgs/28/im28-30.png,data/testdata/test1/masks/28/im28-30.png
data/testdata/test1/imgs/28/im28-31.png,data/testdata/test1/masks/28/im28-31.png
data/testdata/test1/imgs/28/im28-32.png,data/testdata/test1/masks/28/im28-32.png
data/testdata/test1/imgs/28/im28-33.png,data/testdata/test1/masks/28/im28-33.png
data/testdata/test1/imgs/28/im28-34.png,data/testdata/test1/masks/28/im28-34.png
data/testdata/test1/imgs/28/im28-35.png,data/testdata/test1/masks/28/im28-35.png
data/testdata/test1/imgs/28/im28-36.png,data/testdata/test1/masks/28/im28-36.png
data/testdata/test1/imgs/28/im28-37.png,data/testdata/test1/masks/28/im28-37.png
data/testdata/test1/imgs/28/im28-38.png,data/testdata/test1/masks/28/im28-38.png
data/testdata/test1/imgs/28/im28-39.png,data/testdata/test1/masks/28/im28-39.png
data/testdata/test1/imgs/28/im28-4.png,data/testdata/test1/masks/28/im28-4.png
data/testdata/test1/imgs/28/im28-40.png,data/testdata/test1/masks/28/im28-40.png
data/testdata/test1/imgs/28/im28-41.png,data/testdata/test1/masks/28/im28-41.png
data/testdata/test1/imgs/28/im28-42.png,data/testdata/test1/masks/28/im28-42.png
data/testdata/test1/imgs/28/im28-43.png,data/testdata/test1/masks/28/im28-43.png
data/testdata/test1/imgs/28/im28-44.png,data/testdata/test1/masks/28/im28-44.png
data/testdata/test1/imgs/28/im28-45.png,data/testdata/test1/masks/28/im28-45.png
data/testdata/test1/imgs/28/im28-46.png,data/testdata/test1/masks/28/im28-46.png
data/testdata/test1/imgs/28/im28-47.png,data/testdata/test1/masks/28/im28-47.png
data/testdata/test1/imgs/28/im28-48.png,data/testdata/test1/masks/28/im28-48.png
data/testdata/test1/imgs/28/im28-49.png,data/testdata/test1/masks/28/im28-49.png
data/testdata/test1/imgs/28/im28-5.png,data/testdata/test1/masks/28/im28-5.png
data/testdata/test1/imgs/28/im28-50.png,data/testdata/test1/masks/28/im28-50.png
data/testdata/test1/imgs/28/im28-51.png,data/testdata/test1/masks/28/im28-51.png
data/testdata/test1/imgs/28/im28-52.png,data/testdata/test1/masks/28/im28-52.png
data/testdata/test1/imgs/28/im28-53.png,data/testdata/test1/masks/28/im28-53.png
data/testdata/test1/imgs/28/im28-54.png,data/testdata/test1/masks/28/im28-54.png
data/testdata/test1/imgs/28/im28-55.png,data/testdata/test1/masks/28/im28-55.png
data/testdata/test1/imgs/28/im28-56.png,data/testdata/test1/masks/28/im28-56.png
data/testdata/test1/imgs/28/im28-57.png,data/testdata/test1/masks/28/im28-57.png
data/testdata/test1/imgs/28/im28-58.png,data/testdata/test1/masks/28/im28-58.png
data/testdata/test1/imgs/28/im28-59.png,data/testdata/test1/masks/28/im28-59.png
data/testdata/test1/imgs/28/im28-6.png,data/testdata/test1/masks/28/im28-6.png
data/testdata/test1/imgs/28/im28-60.png,data/testdata/test1/masks/28/im28-60.png
data/testdata/test1/imgs/28/im28-61.png,data/testdata/test1/masks/28/im28-61.png
data/testdata/test1/imgs/28/im28-62.png,data/testdata/test1/masks/28/im28-62.png
data/testdata/test1/imgs/28/im28-63.png,data/testdata/test1/masks/28/im28-63.png
