image,label
data/testpatches/test1cortes/imgs/24/im24-187-7.png,data/testpatches/test1cortes/masks/24/im24-187-7.png
data/testpatches/test1cortes/imgs/24/im24-187-8.png,data/testpatches/test1cortes/masks/24/im24-187-8.png
data/testpatches/test1cortes/imgs/24/im24-188-0.png,data/testpatches/test1cortes/masks/24/im24-188-0.png
data/testpatches/test1cortes/imgs/24/im24-188-1.png,data/testpatches/test1cortes/masks/24/im24-188-1.png
data/testpatches/test1cortes/imgs/24/im24-188-2.png,data/testpatches/test1cortes/masks/24/im24-188-2.png
data/testpatches/test1cortes/imgs/24/im24-188-3.png,data/testpatches/test1cortes/masks/24/im24-188-3.png
data/testpatches/test1cortes/imgs/24/im24-188-4.png,data/testpatches/test1cortes/masks/24/im24-188-4.png
data/testpatches/test1cortes/imgs/24/im24-188-5.png,data/testpatches/test1cortes/masks/24/im24-188-5.png
data/testpatches/test1cortes/imgs/24/im24-188-6.png,data/testpatches/test1cortes/masks/24/im24-188-6.png
data/testpatches/test1cortes/imgs/24/im24-188-7.png,data/testpatches/test1cortes/masks/24/im24-188-7.png
data/testpatches/test1cortes/imgs/24/im24-188-8.png,data/testpatches/test1cortes/masks/24/im24-188-8.png
data/testpatches/test1cortes/imgs/24/im24-189-0.png,data/testpatches/test1cortes/masks/24/im24-189-0.png
data/testpatches/test1cortes/imgs/24/im24-189-1.png,data/testpatches/test1cortes/masks/24/im24-189-1.png
data/testpatches/test1cortes/imgs/24/im24-189-2.png,data/testpatches/test1cortes/masks/24/im24-189-2.png
data/testpatches/test1cortes/imgs/24/im24-189-3.png,data/testpatches/test1cortes/masks/24/im24-189-3.png
data/testpatches/test1cortes/imgs/24/im24-189-4.png,data/testpatches/test1cortes/masks/24/im24-189-4.png
data/testpatches/test1cortes/imgs/24/im24-189-5.png,data/testpatches/test1cortes/masks/24/im24-189-5.png
data/testpatches/test1cortes/imgs/24/im24-189-6.png,data/testpatches/test1cortes/masks/24/im24-189-6.png
data/testpatches/test1cortes/imgs/24/im24-189-7.png,data/testpatches/test1cortes/masks/24/im24-189-7.png
data/testpatches/test1cortes/imgs/24/im24-189-8.png,data/testpatches/test1cortes/masks/24/im24-189-8.png
data/testpatches/test1cortes/imgs/24/im24-19-0.png,data/testpatches/test1cortes/masks/24/im24-19-0.png
data/testpatches/test1cortes/imgs/24/im24-19-1.png,data/testpatches/test1cortes/masks/24/im24-19-1.png
data/testpatches/test1cortes/imgs/24/im24-19-2.png,data/testpatches/test1cortes/masks/24/im24-19-2.png
data/testpatches/test1cortes/imgs/24/im24-19-3.png,data/testpatches/test1cortes/masks/24/im24-19-3.png
data/testpatches/test1cortes/imgs/24/im24-19-4.png,data/testpatches/test1cortes/masks/24/im24-19-4.png
data/testpatches/test1cortes/imgs/24/im24-19-5.png,data/testpatches/test1cortes/masks/24/im24-19-5.png
data/testpatches/test1cortes/imgs/24/im24-19-6.png,data/testpatches/test1cortes/masks/24/im24-19-6.png
data/testpatches/test1cortes/imgs/24/im24-19-7.png,data/testpatches/test1cortes/masks/24/im24-19-7.png
data/testpatches/test1cortes/imgs/24/im24-19-8.png,data/testpatches/test1cortes/masks/24/im24-19-8.png
data/testpatches/test1cortes/imgs/24/im24-190-0.png,data/testpatches/test1cortes/masks/24/im24-190-0.png
data/testpatches/test1cortes/imgs/24/im24-190-1.png,data/testpatches/test1cortes/masks/24/im24-190-1.png
data/testpatches/test1cortes/imgs/24/im24-190-2.png,data/testpatches/test1cortes/masks/24/im24-190-2.png
data/testpatches/test1cortes/imgs/24/im24-190-3.png,data/testpatches/test1cortes/masks/24/im24-190-3.png
data/testpatches/test1cortes/imgs/24/im24-190-4.png,data/testpatches/test1cortes/masks/24/im24-190-4.png
data/testpatches/test1cortes/imgs/24/im24-190-5.png,data/testpatches/test1cortes/masks/24/im24-190-5.png
data/testpatches/test1cortes/imgs/24/im24-190-6.png,data/testpatches/test1cortes/masks/24/im24-190-6.png
data/testpatches/test1cortes/imgs/24/im24-190-7.png,data/testpatches/test1cortes/masks/24/im24-190-7.png
data/testpatches/test1cortes/imgs/24/im24-190-8.png,data/testpatches/test1cortes/masks/24/im24-190-8.png
data/testpatches/test1cortes/imgs/24/im24-191-0.png,data/testpatches/test1cortes/masks/24/im24-191-0.png
data/testpatches/test1cortes/imgs/24/im24-191-1.png,data/testpatches/test1cortes/masks/24/im24-191-1.png
data/testpatches/test1cortes/imgs/24/im24-191-2.png,data/testpatches/test1cortes/masks/24/im24-191-2.png
data/testpatches/test1cortes/imgs/24/im24-191-3.png,data/testpatches/test1cortes/masks/24/im24-191-3.png
data/testpatches/test1cortes/imgs/24/im24-191-4.png,data/testpatches/test1cortes/masks/24/im24-191-4.png
data/testpatches/test1cortes/imgs/24/im24-191-5.png,data/testpatches/test1cortes/masks/24/im24-191-5.png
data/testpatches/test1cortes/imgs/24/im24-191-6.png,data/testpatches/test1cortes/masks/24/im24-191-6.png
data/testpatches/test1cortes/imgs/24/im24-191-7.png,data/testpatches/test1cortes/masks/24/im24-191-7.png
data/testpatches/test1cortes/imgs/24/im24-191-8.png,data/testpatches/test1cortes/masks/24/im24-191-8.png
data/testpatches/test1cortes/imgs/24/im24-192-0.png,data/testpatches/test1cortes/masks/24/im24-192-0.png
data/testpatches/test1cortes/imgs/24/im24-192-1.png,data/testpatches/test1cortes/masks/24/im24-192-1.png
data/testpatches/test1cortes/imgs/24/im24-192-2.png,data/testpatches/test1cortes/masks/24/im24-192-2.png
data/testpatches/test1cortes/imgs/24/im24-192-3.png,data/testpatches/test1cortes/masks/24/im24-192-3.png
data/testpatches/test1cortes/imgs/24/im24-192-4.png,data/testpatches/test1cortes/masks/24/im24-192-4.png
data/testpatches/test1cortes/imgs/24/im24-192-5.png,data/testpatches/test1cortes/masks/24/im24-192-5.png
data/testpatches/test1cortes/imgs/24/im24-192-6.png,data/testpatches/test1cortes/masks/24/im24-192-6.png
data/testpatches/test1cortes/imgs/24/im24-192-7.png,data/testpatches/test1cortes/masks/24/im24-192-7.png
data/testpatches/test1cortes/imgs/24/im24-192-8.png,data/testpatches/test1cortes/masks/24/im24-192-8.png
data/testpatches/test1cortes/imgs/24/im24-193-0.png,data/testpatches/test1cortes/masks/24/im24-193-0.png
data/testpatches/test1cortes/imgs/24/im24-193-1.png,data/testpatches/test1cortes/masks/24/im24-193-1.png
data/testpatches/test1cortes/imgs/24/im24-193-2.png,data/testpatches/test1cortes/masks/24/im24-193-2.png
data/testpatches/test1cortes/imgs/24/im24-193-3.png,data/testpatches/test1cortes/masks/24/im24-193-3.png
data/testpatches/test1cortes/imgs/24/im24-193-4.png,data/testpatches/test1cortes/masks/24/im24-193-4.png
data/testpatches/test1cortes/imgs/24/im24-193-5.png,data/testpatches/test1cortes/masks/24/im24-193-5.png
data/testpatches/test1cortes/imgs/24/im24-193-6.png,data/testpatches/test1cortes/masks/24/im24-193-6.png
data/testpatches/test1cortes/imgs/24/im24-193-7.png,data/testpatches/test1cortes/masks/24/im24-193-7.png
data/testpatches/test1cortes/imgs/24/im24-193-8.png,data/testpatches/test1cortes/masks/24/im24-193-8.png
data/testpatches/test1cortes/imgs/24/im24-194-0.png,data/testpatches/test1cortes/masks/24/im24-194-0.png
data/testpatches/test1cortes/imgs/24/im24-194-1.png,data/testpatches/test1cortes/masks/24/im24-194-1.png
data/testpatches/test1cortes/imgs/24/im24-194-2.png,data/testpatches/test1cortes/masks/24/im24-194-2.png
data/testpatches/test1cortes/imgs/24/im24-194-3.png,data/testpatches/test1cortes/masks/24/im24-194-3.png
data/testpatches/test1cortes/imgs/24/im24-194-4.png,data/testpatches/test1cortes/masks/24/im24-194-4.png
data/testpatches/test1cortes/imgs/24/im24-194-5.png,data/testpatches/test1cortes/masks/24/im24-194-5.png
data/testpatches/test1cortes/imgs/24/im24-194-6.png,data/testpatches/test1cortes/masks/24/im24-194-6.png
data/testpatches/test1cortes/imgs/24/im24-194-7.png,data/testpatches/test1cortes/masks/24/im24-194-7.png
data/testpatches/test1cortes/imgs/24/im24-194-8.png,data/testpatches/test1cortes/masks/24/im24-194-8.png
data/testpatches/test1cortes/imgs/24/im24-195-0.png,data/testpatches/test1cortes/masks/24/im24-195-0.png
data/testpatches/test1cortes/imgs/24/im24-195-1.png,data/testpatches/test1cortes/masks/24/im24-195-1.png
data/testpatches/test1cortes/imgs/24/im24-195-2.png,data/testpatches/test1cortes/masks/24/im24-195-2.png
data/testpatches/test1cortes/imgs/24/im24-195-3.png,data/testpatches/test1cortes/masks/24/im24-195-3.png
data/testpatches/test1cortes/imgs/24/im24-195-4.png,data/testpatches/test1cortes/masks/24/im24-195-4.png
data/testpatches/test1cortes/imgs/24/im24-195-5.png,data/testpatches/test1cortes/masks/24/im24-195-5.png
data/testpatches/test1cortes/imgs/24/im24-195-6.png,data/testpatches/test1cortes/masks/24/im24-195-6.png
data/testpatches/test1cortes/imgs/24/im24-195-7.png,data/testpatches/test1cortes/masks/24/im24-195-7.png
data/testpatches/test1cortes/imgs/24/im24-195-8.png,data/testpatches/test1cortes/masks/24/im24-195-8.png
data/testpatches/test1cortes/imgs/24/im24-196-0.png,data/testpatches/test1cortes/masks/24/im24-196-0.png
data/testpatches/test1cortes/imgs/24/im24-196-1.png,data/testpatches/test1cortes/masks/24/im24-196-1.png
data/testpatches/test1cortes/imgs/24/im24-196-2.png,data/testpatches/test1cortes/masks/24/im24-196-2.png
data/testpatches/test1cortes/imgs/24/im24-196-3.png,data/testpatches/test1cortes/masks/24/im24-196-3.png
data/testpatches/test1cortes/imgs/24/im24-196-4.png,data/testpatches/test1cortes/masks/24/im24-196-4.png
data/testpatches/test1cortes/imgs/24/im24-196-5.png,data/testpatches/test1cortes/masks/24/im24-196-5.png
data/testpatches/test1cortes/imgs/24/im24-196-6.png,data/testpatches/test1cortes/masks/24/im24-196-6.png
data/testpatches/test1cortes/imgs/24/im24-196-7.png,data/testpatches/test1cortes/masks/24/im24-196-7.png
data/testpatches/test1cortes/imgs/24/im24-196-8.png,data/testpatches/test1cortes/masks/24/im24-196-8.png
data/testpatches/test1cortes/imgs/24/im24-197-0.png,data/testpatches/test1cortes/masks/24/im24-197-0.png
data/testpatches/test1cortes/imgs/24/im24-197-1.png,data/testpatches/test1cortes/masks/24/im24-197-1.png
data/testpatches/test1cortes/imgs/24/im24-197-2.png,data/testpatches/test1cortes/masks/24/im24-197-2.png
data/testpatches/test1cortes/imgs/24/im24-197-3.png,data/testpatches/test1cortes/masks/24/im24-197-3.png
data/testpatches/test1cortes/imgs/24/im24-197-4.png,data/testpatches/test1cortes/masks/24/im24-197-4.png
data/testpatches/test1cortes/imgs/24/im24-197-5.png,data/testpatches/test1cortes/masks/24/im24-197-5.png
data/testpatches/test1cortes/imgs/24/im24-197-6.png,data/testpatches/test1cortes/masks/24/im24-197-6.png
data/testpatches/test1cortes/imgs/24/im24-197-7.png,data/testpatches/test1cortes/masks/24/im24-197-7.png
data/testpatches/test1cortes/imgs/24/im24-197-8.png,data/testpatches/test1cortes/masks/24/im24-197-8.png
data/testpatches/test1cortes/imgs/24/im24-198-0.png,data/testpatches/test1cortes/masks/24/im24-198-0.png
data/testpatches/test1cortes/imgs/24/im24-198-1.png,data/testpatches/test1cortes/masks/24/im24-198-1.png
data/testpatches/test1cortes/imgs/24/im24-198-2.png,data/testpatches/test1cortes/masks/24/im24-198-2.png
data/testpatches/test1cortes/imgs/24/im24-198-3.png,data/testpatches/test1cortes/masks/24/im24-198-3.png
data/testpatches/test1cortes/imgs/24/im24-198-4.png,data/testpatches/test1cortes/masks/24/im24-198-4.png
data/testpatches/test1cortes/imgs/24/im24-198-5.png,data/testpatches/test1cortes/masks/24/im24-198-5.png
data/testpatches/test1cortes/imgs/24/im24-198-6.png,data/testpatches/test1cortes/masks/24/im24-198-6.png
data/testpatches/test1cortes/imgs/24/im24-198-7.png,data/testpatches/test1cortes/masks/24/im24-198-7.png
data/testpatches/test1cortes/imgs/24/im24-198-8.png,data/testpatches/test1cortes/masks/24/im24-198-8.png
data/testpatches/test1cortes/imgs/24/im24-199-0.png,data/testpatches/test1cortes/masks/24/im24-199-0.png
data/testpatches/test1cortes/imgs/24/im24-199-1.png,data/testpatches/test1cortes/masks/24/im24-199-1.png
data/testpatches/test1cortes/imgs/24/im24-199-2.png,data/testpatches/test1cortes/masks/24/im24-199-2.png
data/testpatches/test1cortes/imgs/24/im24-199-3.png,data/testpatches/test1cortes/masks/24/im24-199-3.png
data/testpatches/test1cortes/imgs/24/im24-199-4.png,data/testpatches/test1cortes/masks/24/im24-199-4.png
data/testpatches/test1cortes/imgs/24/im24-199-5.png,data/testpatches/test1cortes/masks/24/im24-199-5.png
data/testpatches/test1cortes/imgs/24/im24-199-6.png,data/testpatches/test1cortes/masks/24/im24-199-6.png
data/testpatches/test1cortes/imgs/24/im24-199-7.png,data/testpatches/test1cortes/masks/24/im24-199-7.png
data/testpatches/test1cortes/imgs/24/im24-199-8.png,data/testpatches/test1cortes/masks/24/im24-199-8.png
data/testpatches/test1cortes/imgs/24/im24-2-0.png,data/testpatches/test1cortes/masks/24/im24-2-0.png
data/testpatches/test1cortes/imgs/24/im24-2-1.png,data/testpatches/test1cortes/masks/24/im24-2-1.png
data/testpatches/test1cortes/imgs/24/im24-2-2.png,data/testpatches/test1cortes/masks/24/im24-2-2.png
data/testpatches/test1cortes/imgs/24/im24-2-3.png,data/testpatches/test1cortes/masks/24/im24-2-3.png
data/testpatches/test1cortes/imgs/24/im24-2-4.png,data/testpatches/test1cortes/masks/24/im24-2-4.png
data/testpatches/test1cortes/imgs/24/im24-2-5.png,data/testpatches/test1cortes/masks/24/im24-2-5.png
data/testpatches/test1cortes/imgs/24/im24-2-6.png,data/testpatches/test1cortes/masks/24/im24-2-6.png
data/testpatches/test1cortes/imgs/24/im24-2-7.png,data/testpatches/test1cortes/masks/24/im24-2-7.png
data/testpatches/test1cortes/imgs/24/im24-2-8.png,data/testpatches/test1cortes/masks/24/im24-2-8.png
data/testpatches/test1cortes/imgs/24/im24-20-0.png,data/testpatches/test1cortes/masks/24/im24-20-0.png
data/testpatches/test1cortes/imgs/24/im24-20-1.png,data/testpatches/test1cortes/masks/24/im24-20-1.png
data/testpatches/test1cortes/imgs/24/im24-20-2.png,data/testpatches/test1cortes/masks/24/im24-20-2.png
data/testpatches/test1cortes/imgs/24/im24-20-3.png,data/testpatches/test1cortes/masks/24/im24-20-3.png
data/testpatches/test1cortes/imgs/24/im24-20-4.png,data/testpatches/test1cortes/masks/24/im24-20-4.png
data/testpatches/test1cortes/imgs/24/im24-20-5.png,data/testpatches/test1cortes/masks/24/im24-20-5.png
data/testpatches/test1cortes/imgs/24/im24-20-6.png,data/testpatches/test1cortes/masks/24/im24-20-6.png
data/testpatches/test1cortes/imgs/24/im24-20-7.png,data/testpatches/test1cortes/masks/24/im24-20-7.png
data/testpatches/test1cortes/imgs/24/im24-20-8.png,data/testpatches/test1cortes/masks/24/im24-20-8.png
data/testpatches/test1cortes/imgs/24/im24-200-0.png,data/testpatches/test1cortes/masks/24/im24-200-0.png
data/testpatches/test1cortes/imgs/24/im24-200-1.png,data/testpatches/test1cortes/masks/24/im24-200-1.png
data/testpatches/test1cortes/imgs/24/im24-200-2.png,data/testpatches/test1cortes/masks/24/im24-200-2.png
data/testpatches/test1cortes/imgs/24/im24-200-3.png,data/testpatches/test1cortes/masks/24/im24-200-3.png
data/testpatches/test1cortes/imgs/24/im24-200-4.png,data/testpatches/test1cortes/masks/24/im24-200-4.png
data/testpatches/test1cortes/imgs/24/im24-200-5.png,data/testpatches/test1cortes/masks/24/im24-200-5.png
data/testpatches/test1cortes/imgs/24/im24-200-6.png,data/testpatches/test1cortes/masks/24/im24-200-6.png
data/testpatches/test1cortes/imgs/24/im24-200-7.png,data/testpatches/test1cortes/masks/24/im24-200-7.png
data/testpatches/test1cortes/imgs/24/im24-200-8.png,data/testpatches/test1cortes/masks/24/im24-200-8.png
data/testpatches/test1cortes/imgs/24/im24-201-0.png,data/testpatches/test1cortes/masks/24/im24-201-0.png
data/testpatches/test1cortes/imgs/24/im24-201-1.png,data/testpatches/test1cortes/masks/24/im24-201-1.png
data/testpatches/test1cortes/imgs/24/im24-201-2.png,data/testpatches/test1cortes/masks/24/im24-201-2.png
data/testpatches/test1cortes/imgs/24/im24-201-3.png,data/testpatches/test1cortes/masks/24/im24-201-3.png
data/testpatches/test1cortes/imgs/24/im24-201-4.png,data/testpatches/test1cortes/masks/24/im24-201-4.png
data/testpatches/test1cortes/imgs/24/im24-201-5.png,data/testpatches/test1cortes/masks/24/im24-201-5.png
data/testpatches/test1cortes/imgs/24/im24-201-6.png,data/testpatches/test1cortes/masks/24/im24-201-6.png
data/testpatches/test1cortes/imgs/24/im24-201-7.png,data/testpatches/test1cortes/masks/24/im24-201-7.png
data/testpatches/test1cortes/imgs/24/im24-201-8.png,data/testpatches/test1cortes/masks/24/im24-201-8.png
data/testpatches/test1cortes/imgs/24/im24-202-0.png,data/testpatches/test1cortes/masks/24/im24-202-0.png
data/testpatches/test1cortes/imgs/24/im24-202-1.png,data/testpatches/test1cortes/masks/24/im24-202-1.png
data/testpatches/test1cortes/imgs/24/im24-202-2.png,data/testpatches/test1cortes/masks/24/im24-202-2.png
data/testpatches/test1cortes/imgs/24/im24-202-3.png,data/testpatches/test1cortes/masks/24/im24-202-3.png
data/testpatches/test1cortes/imgs/24/im24-202-4.png,data/testpatches/test1cortes/masks/24/im24-202-4.png
data/testpatches/test1cortes/imgs/24/im24-202-5.png,data/testpatches/test1cortes/masks/24/im24-202-5.png
data/testpatches/test1cortes/imgs/24/im24-202-6.png,data/testpatches/test1cortes/masks/24/im24-202-6.png
data/testpatches/test1cortes/imgs/24/im24-202-7.png,data/testpatches/test1cortes/masks/24/im24-202-7.png
data/testpatches/test1cortes/imgs/24/im24-202-8.png,data/testpatches/test1cortes/masks/24/im24-202-8.png
data/testpatches/test1cortes/imgs/24/im24-203-0.png,data/testpatches/test1cortes/masks/24/im24-203-0.png
data/testpatches/test1cortes/imgs/24/im24-203-1.png,data/testpatches/test1cortes/masks/24/im24-203-1.png
data/testpatches/test1cortes/imgs/24/im24-203-2.png,data/testpatches/test1cortes/masks/24/im24-203-2.png
data/testpatches/test1cortes/imgs/24/im24-203-3.png,data/testpatches/test1cortes/masks/24/im24-203-3.png
data/testpatches/test1cortes/imgs/24/im24-203-4.png,data/testpatches/test1cortes/masks/24/im24-203-4.png
data/testpatches/test1cortes/imgs/24/im24-203-5.png,data/testpatches/test1cortes/masks/24/im24-203-5.png
data/testpatches/test1cortes/imgs/24/im24-203-6.png,data/testpatches/test1cortes/masks/24/im24-203-6.png
data/testpatches/test1cortes/imgs/24/im24-203-7.png,data/testpatches/test1cortes/masks/24/im24-203-7.png
data/testpatches/test1cortes/imgs/24/im24-203-8.png,data/testpatches/test1cortes/masks/24/im24-203-8.png
data/testpatches/test1cortes/imgs/24/im24-204-0.png,data/testpatches/test1cortes/masks/24/im24-204-0.png
data/testpatches/test1cortes/imgs/24/im24-204-1.png,data/testpatches/test1cortes/masks/24/im24-204-1.png
data/testpatches/test1cortes/imgs/24/im24-204-2.png,data/testpatches/test1cortes/masks/24/im24-204-2.png
data/testpatches/test1cortes/imgs/24/im24-204-3.png,data/testpatches/test1cortes/masks/24/im24-204-3.png
data/testpatches/test1cortes/imgs/24/im24-204-4.png,data/testpatches/test1cortes/masks/24/im24-204-4.png
data/testpatches/test1cortes/imgs/24/im24-204-5.png,data/testpatches/test1cortes/masks/24/im24-204-5.png
data/testpatches/test1cortes/imgs/24/im24-204-6.png,data/testpatches/test1cortes/masks/24/im24-204-6.png
data/testpatches/test1cortes/imgs/24/im24-204-7.png,data/testpatches/test1cortes/masks/24/im24-204-7.png
data/testpatches/test1cortes/imgs/24/im24-204-8.png,data/testpatches/test1cortes/masks/24/im24-204-8.png
data/testpatches/test1cortes/imgs/24/im24-205-0.png,data/testpatches/test1cortes/masks/24/im24-205-0.png
data/testpatches/test1cortes/imgs/24/im24-205-1.png,data/testpatches/test1cortes/masks/24/im24-205-1.png
data/testpatches/test1cortes/imgs/24/im24-205-2.png,data/testpatches/test1cortes/masks/24/im24-205-2.png
data/testpatches/test1cortes/imgs/24/im24-205-3.png,data/testpatches/test1cortes/masks/24/im24-205-3.png
data/testpatches/test1cortes/imgs/24/im24-205-4.png,data/testpatches/test1cortes/masks/24/im24-205-4.png
data/testpatches/test1cortes/imgs/24/im24-205-5.png,data/testpatches/test1cortes/masks/24/im24-205-5.png
data/testpatches/test1cortes/imgs/24/im24-205-6.png,data/testpatches/test1cortes/masks/24/im24-205-6.png
data/testpatches/test1cortes/imgs/24/im24-205-7.png,data/testpatches/test1cortes/masks/24/im24-205-7.png
data/testpatches/test1cortes/imgs/24/im24-205-8.png,data/testpatches/test1cortes/masks/24/im24-205-8.png
data/testpatches/test1cortes/imgs/24/im24-206-0.png,data/testpatches/test1cortes/masks/24/im24-206-0.png
data/testpatches/test1cortes/imgs/24/im24-206-1.png,data/testpatches/test1cortes/masks/24/im24-206-1.png
data/testpatches/test1cortes/imgs/24/im24-206-2.png,data/testpatches/test1cortes/masks/24/im24-206-2.png
data/testpatches/test1cortes/imgs/24/im24-206-3.png,data/testpatches/test1cortes/masks/24/im24-206-3.png
data/testpatches/test1cortes/imgs/24/im24-206-4.png,data/testpatches/test1cortes/masks/24/im24-206-4.png
data/testpatches/test1cortes/imgs/24/im24-206-5.png,data/testpatches/test1cortes/masks/24/im24-206-5.png
data/testpatches/test1cortes/imgs/24/im24-206-6.png,data/testpatches/test1cortes/masks/24/im24-206-6.png
data/testpatches/test1cortes/imgs/24/im24-206-7.png,data/testpatches/test1cortes/masks/24/im24-206-7.png
data/testpatches/test1cortes/imgs/24/im24-206-8.png,data/testpatches/test1cortes/masks/24/im24-206-8.png
data/testpatches/test1cortes/imgs/24/im24-207-0.png,data/testpatches/test1cortes/masks/24/im24-207-0.png
data/testpatches/test1cortes/imgs/24/im24-207-1.png,data/testpatches/test1cortes/masks/24/im24-207-1.png
data/testpatches/test1cortes/imgs/24/im24-207-2.png,data/testpatches/test1cortes/masks/24/im24-207-2.png
data/testpatches/test1cortes/imgs/24/im24-207-3.png,data/testpatches/test1cortes/masks/24/im24-207-3.png
data/testpatches/test1cortes/imgs/24/im24-207-4.png,data/testpatches/test1cortes/masks/24/im24-207-4.png
data/testpatches/test1cortes/imgs/24/im24-207-5.png,data/testpatches/test1cortes/masks/24/im24-207-5.png
data/testpatches/test1cortes/imgs/24/im24-207-6.png,data/testpatches/test1cortes/masks/24/im24-207-6.png
data/testpatches/test1cortes/imgs/24/im24-207-7.png,data/testpatches/test1cortes/masks/24/im24-207-7.png
data/testpatches/test1cortes/imgs/24/im24-207-8.png,data/testpatches/test1cortes/masks/24/im24-207-8.png
data/testpatches/test1cortes/imgs/24/im24-208-0.png,data/testpatches/test1cortes/masks/24/im24-208-0.png
data/testpatches/test1cortes/imgs/24/im24-208-1.png,data/testpatches/test1cortes/masks/24/im24-208-1.png
data/testpatches/test1cortes/imgs/24/im24-208-2.png,data/testpatches/test1cortes/masks/24/im24-208-2.png
data/testpatches/test1cortes/imgs/24/im24-208-3.png,data/testpatches/test1cortes/masks/24/im24-208-3.png
data/testpatches/test1cortes/imgs/24/im24-208-4.png,data/testpatches/test1cortes/masks/24/im24-208-4.png
data/testpatches/test1cortes/imgs/24/im24-208-5.png,data/testpatches/test1cortes/masks/24/im24-208-5.png
data/testpatches/test1cortes/imgs/24/im24-208-6.png,data/testpatches/test1cortes/masks/24/im24-208-6.png
data/testpatches/test1cortes/imgs/24/im24-208-7.png,data/testpatches/test1cortes/masks/24/im24-208-7.png
data/testpatches/test1cortes/imgs/24/im24-208-8.png,data/testpatches/test1cortes/masks/24/im24-208-8.png
data/testpatches/test1cortes/imgs/24/im24-209-0.png,data/testpatches/test1cortes/masks/24/im24-209-0.png
data/testpatches/test1cortes/imgs/24/im24-209-1.png,data/testpatches/test1cortes/masks/24/im24-209-1.png
data/testpatches/test1cortes/imgs/24/im24-209-2.png,data/testpatches/test1cortes/masks/24/im24-209-2.png
data/testpatches/test1cortes/imgs/24/im24-209-3.png,data/testpatches/test1cortes/masks/24/im24-209-3.png
data/testpatches/test1cortes/imgs/24/im24-209-4.png,data/testpatches/test1cortes/masks/24/im24-209-4.png
data/testpatches/test1cortes/imgs/24/im24-209-5.png,data/testpatches/test1cortes/masks/24/im24-209-5.png
data/testpatches/test1cortes/imgs/24/im24-209-6.png,data/testpatches/test1cortes/masks/24/im24-209-6.png
data/testpatches/test1cortes/imgs/24/im24-209-7.png,data/testpatches/test1cortes/masks/24/im24-209-7.png
data/testpatches/test1cortes/imgs/24/im24-209-8.png,data/testpatches/test1cortes/masks/24/im24-209-8.png
data/testpatches/test1cortes/imgs/24/im24-21-0.png,data/testpatches/test1cortes/masks/24/im24-21-0.png
data/testpatches/test1cortes/imgs/24/im24-21-1.png,data/testpatches/test1cortes/masks/24/im24-21-1.png
data/testpatches/test1cortes/imgs/24/im24-21-2.png,data/testpatches/test1cortes/masks/24/im24-21-2.png
data/testpatches/test1cortes/imgs/24/im24-21-3.png,data/testpatches/test1cortes/masks/24/im24-21-3.png
data/testpatches/test1cortes/imgs/24/im24-21-4.png,data/testpatches/test1cortes/masks/24/im24-21-4.png
data/testpatches/test1cortes/imgs/24/im24-21-5.png,data/testpatches/test1cortes/masks/24/im24-21-5.png
data/testpatches/test1cortes/imgs/24/im24-21-6.png,data/testpatches/test1cortes/masks/24/im24-21-6.png
data/testpatches/test1cortes/imgs/24/im24-21-7.png,data/testpatches/test1cortes/masks/24/im24-21-7.png
data/testpatches/test1cortes/imgs/24/im24-21-8.png,data/testpatches/test1cortes/masks/24/im24-21-8.png
data/testpatches/test1cortes/imgs/24/im24-210-0.png,data/testpatches/test1cortes/masks/24/im24-210-0.png
data/testpatches/test1cortes/imgs/24/im24-210-1.png,data/testpatches/test1cortes/masks/24/im24-210-1.png
data/testpatches/test1cortes/imgs/24/im24-210-2.png,data/testpatches/test1cortes/masks/24/im24-210-2.png
data/testpatches/test1cortes/imgs/24/im24-210-3.png,data/testpatches/test1cortes/masks/24/im24-210-3.png
data/testpatches/test1cortes/imgs/24/im24-210-4.png,data/testpatches/test1cortes/masks/24/im24-210-4.png
data/testpatches/test1cortes/imgs/24/im24-210-5.png,data/testpatches/test1cortes/masks/24/im24-210-5.png
data/testpatches/test1cortes/imgs/24/im24-210-6.png,data/testpatches/test1cortes/masks/24/im24-210-6.png
data/testpatches/test1cortes/imgs/24/im24-210-7.png,data/testpatches/test1cortes/masks/24/im24-210-7.png
data/testpatches/test1cortes/imgs/24/im24-210-8.png,data/testpatches/test1cortes/masks/24/im24-210-8.png
data/testpatches/test1cortes/imgs/24/im24-211-0.png,data/testpatches/test1cortes/masks/24/im24-211-0.png
data/testpatches/test1cortes/imgs/24/im24-211-1.png,data/testpatches/test1cortes/masks/24/im24-211-1.png
data/testpatches/test1cortes/imgs/24/im24-211-2.png,data/testpatches/test1cortes/masks/24/im24-211-2.png
data/testpatches/test1cortes/imgs/24/im24-211-3.png,data/testpatches/test1cortes/masks/24/im24-211-3.png
data/testpatches/test1cortes/imgs/24/im24-211-4.png,data/testpatches/test1cortes/masks/24/im24-211-4.png
data/testpatches/test1cortes/imgs/24/im24-211-5.png,data/testpatches/test1cortes/masks/24/im24-211-5.png
data/testpatches/test1cortes/imgs/24/im24-211-6.png,data/testpatches/test1cortes/masks/24/im24-211-6.png
data/testpatches/test1cortes/imgs/24/im24-211-7.png,data/testpatches/test1cortes/masks/24/im24-211-7.png
data/testpatches/test1cortes/imgs/24/im24-211-8.png,data/testpatches/test1cortes/masks/24/im24-211-8.png
